Region,Month,Dataset,Slope,Slope_SE,Slope_p
NM,Jul,merra2,2.5633791994056994,0.8952891627238639,0.08077130331872984
NM,Jun,era5,3.346704844883071,0.8894931518606427,0.008333524879591936
NM,Jun,merra2,3.115245547294633,1.0542701334113573,0.04481784037310654
NM,Mar,era5,2.39713472356781,0.9779807408307041,0.15312175214531631
NM,Mar,merra2,2.046148777810283,1.152023183313587,0.3638269840076467
NM,May,era5,1.8130014837026567,1.077719292608995,0.4506257541381984
NM,May,merra2,1.9919348082972876,1.328210410615597,0.4551718988604583
NM,Nov,era5,3.0182010066598735,1.0976411973756703,0.06596359553157916
NM,Nov,merra2,4.494356497320515,1.2842857208169034,0.006511312059083396
NM,Oct,era5,2.4876351965517824,0.8894966299949864,0.09443638211963812
NM,Oct,merra2,3.056919638102752,1.0541117180606272,0.05101782293652102
NM,Sep,era5,2.445832739536058,0.7019295962117241,0.03941791566359276
NM,Sep,merra2,3.038404360554821,0.9223099584813738,0.027097687130946513
NV,Apr,era5,0.7576884094507352,1.3047190620012996,0.8526648445356269
NV,Apr,merra2,0.7458420226165983,1.5602019223990764,0.8705966236659333
NV,Aug,era5,2.558764485689328,0.7405327004920634,0.03529799100441422
NV,Aug,merra2,2.6504411548644145,0.7936190975733634,0.0375586652814448
NV,Dec,era5,0.2902691268705427,1.1536075234952547,0.5384046032879604
NV,Dec,merra2,0.7656661993395172,1.1300740445941237,0.8357275810561497
NV,Feb,era5,1.060954705273269,1.5365580360865123,0.9683565057934134
NV,Feb,merra2,1.2247853340699688,1.4709474358027332,0.8785428271594171
NV,Jan,era5,1.5198805497573995,1.647862186928311,0.7523912510626027
NV,Jan,merra2,2.2315366865630364,1.4473715854067473,0.39483710902163516
NV,Jul,era5,3.625944979107713,0.8092635359740245,0.0011750934806176172
NV,Jul,merra2,4.402292297659055,0.9304083603861506,0.0002554102382950063
NV,Jun,era5,3.038237666917304,1.2639636107165253,0.10683660737163758
NV,Jun,merra2,3.2088522922179537,1.5174888523558905,0.14550404487773871
NV,Mar,era5,1.442135208721251,1.33921870059308,0.7412910508961001
NV,Mar,merra2,2.172356868154302,1.4952077847924337,0.4329953878445121
NV,May,era5,-0.26863306647235863,1.369545169436969,0.35428122821323016
NV,May,merra2,-0.2630655743897446,1.5884412687245262,0.4265202111461317
NV,Nov,era5,3.667418818468004,1.4541067125583353,0.06659408215203522
NV,Nov,merra2,4.795534811691475,1.561825549240938,0.01509085668407173
NV,Oct,era5,1.9023520090029522,1.3018558287287394,0.4882295733875577
NV,Oct,merra2,2.778170015857084,1.4410521964493215,0.21722576233984325
NV,Sep,era5,3.6359268733074668,0.9433088091473312,0.005200554096458809
NV,Sep,merra2,3.917412264842715,1.0700540502473463,0.006402628668800148
NY,Apr,era5,0.36474916774703037,0.9712197318773127,0.5130632973347042
NY,Apr,merra2,0.8907282514002868,1.1575179370435034,0.9247900053442413
NY,Aug,era5,1.8827415501878555,0.6291570193808981,0.16060060531120635
NY,Aug,merra2,3.2805756441559057,0.8568573787789855,0.007777993054898458
NY,Dec,era5,1.9849222972297864,1.5015092160952215,0.5118531558937114
NY,Dec,merra2,1.8847698787000395,1.8272549148066888,0.6282388692640397
NY,Feb,era5,1.176977537467933,1.4245015004549213,0.9011266577582271
NY,Feb,merra2,2.1517706022092047,1.838714916130768,0.5310527597990617
NY,Jan,era5,2.2111096017418075,1.44836960893369,0.4030490257656856
NY,Jan,merra2,2.9103341709841524,1.7254567048856666,0.26823038868655846
NY,Jul,era5,1.322779558186673,0.7896072103402717,0.6826974723060892
NY,Jul,merra2,2.5079314898918095,0.9685942952230351,0.11951211931846184
NY,Jun,era5,1.1457487355821154,0.7027155611789467,0.8356913392836165
NY,Jun,merra2,2.3809882422335025,0.8289597097216816,0.09572750338493452
NY,Mar,era5,1.6131716815051402,1.3627554269588211,0.6527465586835071
NY,Mar,merra2,2.809463283792434,1.7599489523737224,0.3038868185051127
NY,May,era5,1.088922287395196,1.0494206572882854,0.9324723518644877
NY,May,merra2,0.9520088673498767,1.2403779452225863,0.9691369613897545
NY,Nov,era5,1.5440257793539582,1.170729519217108,0.6421537893018083
NY,Nov,merra2,2.421509243538833,1.5218977007298364,0.3502846444768426
NY,Oct,era5,1.594361792172632,0.9332360624122984,0.5242013297510484
NY,Oct,merra2,2.1232472055265217,1.1894897114415097,0.3450111816453558
NY,Sep,era5,2.7805499947245056,0.6563143292543572,0.006668654388271911
NY,Sep,merra2,3.8811092257446846,0.8630292486475153,0.0008427205990959585
OH,Apr,era5,0.9558674982371165,0.9753411036712785,0.9639094163275415
OH,Apr,merra2,1.8035858485540917,1.1246955737217088,0.47492307892587826
OH,Aug,era5,1.302202862421652,0.7419773537124149,0.6837921302832506
OH,Aug,merra2,2.132874872622634,1.033295054618711,0.2729163902609122
OH,Dec,era5,2.3217379726661584,1.6907794013012138,0.43437153174470566
OH,Dec,merra2,2.7053301200957867,2.068480596702508,0.4096917977675849
OH,Feb,era5,0.8403591263871988,1.6343915765519903,0.9221895532380355
OH,Feb,merra2,1.62953931986124,1.946340031587114,0.746356165783389
OH,Jan,era5,2.1484846866753853,1.5472922375449853,0.4579331299927105
OH,Jan,merra2,3.692635925453369,1.7515802136287522,0.12422941133943355
OH,Jul,era5,0.6067372412368736,0.8552925834816626,0.6456604304221343
OH,Jul,merra2,1.6867107456034394,1.18754208752448,0.5630870847606821
OH,Jun,era5,1.1660411005469453,0.7416417355904903,0.8228482140746491
OH,Jun,merra2,1.6591882898916814,0.9239871824017268,0.4755876721139365
OH,Mar,era5,2.4242544710536382,1.513855346035566,0.3468008055810734
OH,Mar,merra2,2.589953789002585,1.7670361506387682,0.3682343271334192
OH,May,era5,0.9692920337869874,1.187581821946907,0.979370952276587
OH,May,merra2,1.1880529879603046,1.4034993841103471,0.8934115493739694
OH,Nov,era5,1.137934426111429,1.3233496716241981,0.916985813737631
OH,Nov,merra2,2.0941053846947146,1.6475256289697604,0.5066326751919681
OH,Oct,era5,1.4438737668799735,0.9104610302615098,0.6258853555871893
OH,Oct,merra2,1.6031886079384912,1.2014503781726482,0.615632089277157
OH,Sep,era5,2.643172625935938,0.8223848444476337,0.045710371336656896
OH,Sep,merra2,3.529693334102929,1.007637807739084,0.012055401315919534
OK,Apr,era5,0.8523296536225685,0.9971143519111043,0.8822656612230124
OK,Apr,merra2,1.126990621871536,1.3352127430256235,0.9242283250108074
OK,Aug,era5,0.2867716376570189,1.0344192963551073,0.49051094923197835
OK,Aug,merra2,-0.4498455396370995,1.496482428428002,0.33262719183693656
OK,Dec,era5,2.9021554646263885,1.398227471141001,0.17370183742677314
OK,Dec,merra2,4.16813138658881,1.6928364431858192,0.061276792878093955
OK,Feb,era5,0.33427783776084996,1.6629333550435283,0.6889134514086721
OK,Feb,merra2,0.8613433193457745,1.8609707859569562,0.9406064026736118
OK,Jan,era5,2.4242337750970324,1.1888186744223506,0.23090751941357102
OK,Jan,merra2,3.0002847399734054,1.5136011935632012,0.18632132621738773
OK,Jul,era5,0.742672136436071,0.9484696061876114,0.7861537716070712
OK,Jul,merra2,1.119945453123947,1.6265220824278754,0.941214474268699
OK,Jun,era5,2.6035565931967573,0.9630573331621453,0.09589905636282836
OK,Jun,merra2,2.8462644621412743,1.580914777444756,0.2428690263615323
OK,Mar,era5,2.2125638990636562,1.1299772860827497,0.2832320978642293
OK,Mar,merra2,1.4501986203561679,1.3282207145984857,0.7346484127261879
OK,May,era5,0.5902777844841052,0.882744720206028,0.6425433214964724
OK,May,merra2,0.6574648021815048,1.3041174018615438,0.7928151790345042
OK,Nov,era5,2.9294830305034423,1.1443464095133522,0.09177644755172265
OK,Nov,merra2,4.417941166020182,1.4652831351956033,0.01966837007692024
OK,Oct,era5,1.5173280974304308,0.9230300911398597,0.575160801234091
OK,Oct,merra2,1.591700065027765,1.1333775918598705,0.6016230519014487
OK,Sep,era5,2.5928045434128677,0.9591763853136969,0.09679459723675499
OK,Sep,merra2,2.866671951543815,1.3686476338207587,0.17260514854754394
OR,Apr,era5,0.9849181638139966,1.15893397479422,0.9896169886639055
OR,Apr,merra2,0.981340556363666,1.4744494915764865,0.989902886000676
OR,Aug,era5,3.05595991044357,0.6919681279230888,0.002966605765729602
OR,Aug,merra2,3.4648568144733822,0.8126779358775902,0.002421310239061114
OR,Dec,era5,1.0689020246460745,0.933597411185409,0.9411673658234072
OR,Dec,merra2,0.778741090779946,1.1325273112798646,0.8451053407203166
OR,Feb,era5,1.877652391064802,1.211754004381897,0.46889223163620364
OR,Feb,merra2,1.4415156945285987,1.5284334191092093,0.772682297627584
OR,Jan,era5,2.2972346518321096,1.0682423271058505,0.22460888962425596
OR,Jan,merra2,2.058260681371893,1.31736239478768,0.4217910632251729
OR,Jul,era5,4.071690269853835,1.1201556404744002,0.006102925713513452
OR,Jul,merra2,4.792081095335341,1.2340784254125727,0.0021205773344292744
OR,Jun,era5,1.8927171271934105,1.1146816268926159,0.4232058431229917
OR,Jun,merra2,2.1454268391111504,1.3438935959663467,0.3940367358210006
OR,Mar,era5,0.9907318678225043,1.0650539665355667,0.9930568717876251
OR,Mar,merra2,0.9508728738072938,1.4170102291759616,0.9723432310981426
OR,May,era5,0.8233403410975085,1.0936219592809577,0.8716710134087757
OR,May,merra2,0.9380832788692581,1.3720919343409375,0.9640070515085599
OR,Nov,era5,2.5626539474901224,1.027130548687547,0.12816497530704218
OR,Nov,merra2,3.6888090850227764,1.284070650561369,0.03626239850240265
OR,Oct,era5,0.7251195178895461,1.1905557520424566,0.8174047854573514
OR,Oct,merra2,1.1239103781648558,1.45161631342157,0.9319749680837817
OR,Sep,era5,2.9879448927289416,1.0864226598817461,0.06727865160914082
OR,Sep,merra2,3.367873100123534,1.3202142255005842,0.07288467525256848
PA,Apr,era5,1.13103981486671,0.8936768243677838,0.8834240888398281
PA,Apr,merra2,1.9044902266820845,1.0907764625853635,0.4069817096752353
PA,Aug,era5,2.089127208939345,0.7151415399897628,0.1277703752470314
PA,Aug,merra2,3.183782367291032,1.047279377423186,0.03705154762267959
PA,Dec,era5,2.1806514468580627,1.586261999213304,0.45669628212025204
PA,Dec,merra2,1.8142890952673574,1.9702321342595612,0.6793897470860817
PA,Feb,era5,1.2669697898304273,1.4819860747103026,0.8570401083840635
PA,Feb,merra2,2.1434095202581753,1.8806537471805342,0.5431973336972622
PA,Jan,era5,2.2952980620148153,1.4292864129405702,0.36480085935649087
PA,Jan,merra2,3.4478058243727534,1.7089067974716265,0.15203478014843452
PA,Jul,era5,1.7113183668040703,0.8286310366230913,0.3906573154877502
PA,Jul,merra2,2.552820178762034,1.176677008298836,0.1869466876820276
PA,Jun,era5,1.157284757710454,0.6924222456902867,0.8203059326032502
PA,Jun,merra2,1.8387714294770938,0.8606274204779539,0.3297564387041869
PA,Mar,era5,2.487915990187348,1.4244211892554643,0.2962190409425176
PA,Mar,merra2,3.0149774889456893,1.771135364049201,0.25525596542758167
PA,May,era5,1.0352534702100524,1.0995631285187866,0.9744231316599674
PA,May,merra2,1.1971049308216237,1.3291794296325377,0.8821133647673802
PA,Nov,era5,1.5467622601711155,1.247694142895546,0.661228128871391
PA,Nov,merra2,2.611980892695296,1.606898035283677,0.31578215013982924
PA,Oct,era5,1.6957142256118911,0.9249895150382338,0.4519716741681359
PA,Oct,merra2,1.7502949859532473,1.2466258881935763,0.5472669429002579
PA,Sep,era5,2.914255052461897,0.7157449246274665,0.007484225702152347
PA,Sep,merra2,3.5851948041809334,1.0448402895950681,0.01335166886027217
RI,Apr,era5,1.0820678632662533,0.5523864349969949,0.8818932173164997
RI,Apr,merra2,0.7265683630633044,0.7515002590789314,0.7159717447594909
RI,Aug,era5,2.563919996404221,0.4273188996460808,0.00025237002705202904
RI,Aug,merra2,3.3824407824955665,0.6299409518576793,0.000155569291040214
RI,Dec,era5,1.921398222381155,1.1859755326937667,0.43721089024279824
RI,Dec,merra2,1.7773491504628836,1.5342037721418846,0.6123799224264359
RI,Feb,era5,1.4006291463892178,0.9926504750808722,0.6865102830748422
RI,Feb,merra2,1.8989524710712062,1.2986012230042623,0.4887823869633956
RI,Jan,era5,1.924125422756549,1.0808897411488605,0.39256923082362105
RI,Jan,merra2,2.3398355840108733,1.356136741543316,0.32316258551715693
RI,Jul,era5,1.938689412335526,0.5312274992055416,0.07722494300247007
RI,Jul,merra2,1.9463752040837894,0.9284043450415612,0.30803364731988925
RI,Jun,era5,0.9184490896674329,0.5450958503384937,0.8810735916589594
RI,Jun,merra2,0.9929841810722433,0.6825738929838243,0.9917991076167345
RI,Mar,era5,1.3936273881299825,0.7723731029440672,0.6103080860978296
RI,Mar,merra2,1.3955934803821155,1.0492982976075715,0.7061679233197029
RI,May,era5,0.9307163385970182,0.5686963008537395,0.9030345023689956
RI,May,merra2,0.06574977815579279,0.793777930580285,0.23920878244042876
RI,Nov,era5,1.234918252398453,0.7347319915552128,0.7491705469530925
RI,Nov,merra2,1.6670500972068831,0.9694391310814631,0.49140343066974657
RI,Oct,era5,2.00041412748317,0.5623139106561285,0.07522294631485771
RI,Oct,merra2,2.0308750303155927,0.8069734754713347,0.20144046450749054
RI,Sep,era5,2.283937463733476,0.38884155443273327,0.0009601334135806994
RI,Sep,merra2,2.996983179129928,0.6131824241017905,0.0011269478707074398
SC,Apr,era5,1.5735801363980404,0.8212263639047448,0.48489994080901866
SC,Apr,merra2,2.3784285889584607,1.1926884017315695,0.24779064488905966
SC,Aug,era5,1.245814925890948,0.6800712090230379,0.7177595730642494
SC,Aug,merra2,2.232656271345944,1.1055475321368469,0.2648617506903541
SC,Dec,era5,2.558176925087622,1.4145621571809373,0.2706678164531475
SC,Dec,merra2,3.6431747500240284,1.8886918375869237,0.16167094858168451
SC,Feb,era5,1.451513449826736,1.2375712237149459,0.7152320722414656
SC,Feb,merra2,2.4071027027119043,1.4945338097301084,0.3464489905735948
SC,Jan,era5,2.3319486717838434,1.1762146248722023,0.2574651506780332
SC,Jan,merra2,3.8601381910241055,1.4497363081916212,0.048510617422436786
SC,Jul,era5,0.7249000865917811,0.7251571068672631,0.704416133429006
SC,Jul,merra2,0.9251565860567066,1.1969983061669236,0.9501440253937941
SC,Jun,era5,0.9061745997481289,0.8028313948392509,0.9069645571478624
SC,Jun,merra2,0.5867307141925159,1.1870792329633477,0.7277353480132138
SC,Mar,era5,1.7770930559568023,1.0825120318402124,0.47284306168653334
SC,Mar,merra2,2.3698883312796815,1.2009963780604116,0.25402537216743815
SC,May,era5,0.9734120880825867,0.6386584217333915,0.9667929561420687
SC,May,merra2,1.3115063285513258,1.0752529732263907,0.7720418127732371
SC,Nov,era5,0.4213421955440732,0.9896754690705224,0.5587531522967006
SC,Nov,merra2,1.6936031651408965,1.2786124067818891,0.5874978428523452
SC,Oct,era5,2.224686991508003,0.733063811739554,0.09479246558589227
SC,Oct,merra2,2.8761528101133664,1.1118196162190466,0.0915146446875248
SC,Sep,era5,2.2210759566733214,0.6752166791678794,0.07054101705562599
SC,Sep,merra2,2.648971757138025,1.010375627164327,0.10267141056047957
SD,Apr,era5,-0.8022098211486764,1.5224397997253047,0.23650639403420848
SD,Apr,merra2,0.28082450591179464,1.7178372718945454,0.6754706997086131
SD,Aug,era5,0.41446739378791425,0.9362338126812773,0.5317001661818925
SD,Aug,merra2,0.8534096183183862,1.2325153493867331,0.90532610138419
SD,Dec,era5,2.0947828420372088,2.0052775934913165,0.5850997794498949
SD,Dec,merra2,3.400375809507675,2.1140809289159184,0.25619818701191543
SD,Feb,era5,-1.2414655339601748,2.2409693162084436,0.3172033605901059
SD,Feb,merra2,-1.1463108413792813,2.424899247275857,0.37609546762307056
SD,Jan,era5,1.4840585588948934,1.7942305147424575,0.7873247716646492
SD,Jan,merra2,2.839386738386206,1.8521267780455637,0.3206507964083327
SD,Jul,era5,1.8107197265917065,1.1283079401398541,0.47243240215987936
SD,Jul,merra2,3.175883137676061,1.5312807599861182,0.15532944610402222
SD,Jun,era5,3.04137141711662,1.177906380330282,0.08308666682239685
SD,Jun,merra2,3.1993943900932065,1.5572920623358042,0.15785582348022587
SD,Mar,era5,1.499289487146495,1.9584822030087528,0.7987717939233607
SD,Mar,merra2,1.278828722247286,2.0447186011171112,0.891532482022277
SD,May,era5,-1.4567197882210494,1.1186991461996483,0.028088331003247147
SD,May,merra2,-1.9375836330780745,1.422285874806593,0.038885541666489054
SD,Nov,era5,4.922645067520338,1.7723030796673471,0.026876710674057502
SD,Nov,merra2,6.855357106692107,2.0650374439429413,0.004575793885281065
SD,Oct,era5,-0.4286898417109204,1.2234977781675744,0.24292400869211317
SD,Oct,merra2,-0.07132413590182922,1.6011629873184492,0.5034372747348153
SD,Sep,era5,3.4168007414627133,0.9744303733459949,0.013130170473307778
SD,Sep,merra2,4.866910558443745,1.27578900772626,0.002437489963669215
TN,Apr,era5,1.801060069029675,0.9067265967505661,0.37698576614275003
TN,Apr,merra2,2.063236526124232,1.0722226597120286,0.32138334237368227
TN,Aug,era5,0.8673141144755584,0.833032557361323,0.8734478424419656
TN,Aug,merra2,0.7097137531759131,1.2617628261540517,0.8180420113336302
TN,Dec,era5,2.8213511440928936,1.5108494784506183,0.22800469516284272
TN,Dec,merra2,3.2398517485196443,1.926167202039665,0.24488863546113881
TN,Feb,era5,1.0454936057381825,1.3584133372105718,0.9732836388069328
TN,Feb,merra2,2.0335351390978373,1.758600299515882,0.5567314831900267
TN,Jan,era5,2.422438125637675,1.2890025867637205,0.26980208751558443
TN,Jan,merra2,3.577221923810841,1.5745476765477777,0.10167196218895436
TN,Jul,era5,0.5856254694331763,0.6884562265589955,0.5472477359873269
TN,Jul,merra2,0.31355236508890877,1.1685197004376116,0.5569010982339635
TN,Jun,era5,1.6179816748962452,0.7249277456154056,0.39395135456591657
TN,Jun,merra2,1.2455193139461223,0.9750000576321585,0.8011843206458271
TN,Mar,era5,2.0433421784195533,1.2166981974201314,0.3911579568682684
TN,Mar,merra2,2.111384815829843,1.429271178058546,0.43681164918609117
TN,May,era5,1.4206604555893876,0.8193457174769581,0.6076644061790706
TN,May,merra2,1.246412356912567,1.0465929006271009,0.8138653710706991
TN,Nov,era5,1.1285991854269957,1.2033979165421982,0.9148973543778507
TN,Nov,merra2,1.869584637698433,1.5514863464471165,0.5751487504899588
TN,Oct,era5,1.8395201648737949,0.8038682687879019,0.2963232929796109
TN,Oct,merra2,1.9931224860699324,1.142234285657251,0.3845977486995913
TN,Sep,era5,2.873404423161541,0.8178667670636262,0.02198664341805512
TN,Sep,merra2,2.80427105485364,1.1500253619039051,0.11667199886209456
TX,Apr,era5,1.1050596153721333,0.8192712917066228,0.8979626537494467
TX,Apr,merra2,0.7119079776253507,1.1190730837022795,0.7968406121538034
TX,Aug,era5,1.314892430109437,0.7233602025843617,0.6633309054461631
TX,Aug,merra2,0.19723468424645366,1.0827586878464908,0.4584464521880498
TX,Dec,era5,2.6383546337290134,1.0911227995308375,0.13321829250560624
TX,Dec,merra2,3.62193771385361,1.350520831231194,0.05220649628226681
TX,Feb,era5,0.8219873465248332,1.297493394449379,0.8908748066468526
TX,Feb,merra2,0.9334460039930903,1.4664478833128982,0.9638008397881643
TX,Jan,era5,1.8799903548199466,1.1365513648602081,0.4387749227049855
TX,Jan,merra2,2.48094233458086,1.3659452817491746,0.27828117484195136
TX,Jul,era5,1.3487556739342463,0.764401517129192,0.6482125830086525
TX,Jul,merra2,0.7808910300942044,1.2154496028352495,0.8569406903122212
TX,Jun,era5,2.4132780839613326,0.8528729718820083,0.09750345857401443
TX,Jun,merra2,1.9716466985055183,1.357805438784618,0.47423786118697886
TX,Mar,era5,1.6997202052225049,0.9046605385799333,0.439249234612459
TX,Mar,merra2,1.0900884535939999,1.107525777237864,0.9351699075316131
TX,May,era5,1.5103357898581888,0.8840082022089689,0.5637384527582139
TX,May,merra2,1.5827862303183953,1.3382507380275255,0.6632114506713325
TX,Nov,era5,1.944537449308532,1.0247541075160485,0.35667408891079955
TX,Nov,merra2,2.993632998496816,1.3059402103693079,0.1268634271840976
TX,Oct,era5,1.993130550883054,0.6562580040459277,0.1301975483071489
TX,Oct,merra2,2.014759799803002,0.856753430232445,0.23624504511412514
TX,Sep,era5,1.549760243474045,0.7355436596076853,0.4548099112792048
TX,Sep,merra2,1.1675676602478955,1.0676569242925964,0.8752850614034249
UT,Apr,era5,1.4638625571960917,1.144483821179702,0.6852549101062653
UT,Apr,merra2,1.3481088026625505,1.4750793204373471,0.813437887037026
UT,Aug,era5,2.805259133607119,0.7404002680273777,0.01475976657851441
UT,Aug,merra2,2.3685251759197334,0.7869122281901227,0.08201580694436306
UT,Dec,era5,0.8824422207071962,1.103494302756659,0.9151600344241686
UT,Dec,merra2,1.8339568509562019,1.1717896025627725,0.47665363823753637
UT,Feb,era5,2.162015795259327,1.2091469711826124,0.33654154088750543
UT,Feb,merra2,1.5202975011228534,1.3672076989914987,0.7035335998155661
UT,Jan,era5,1.5189524015415627,1.4328672001589409,0.7172193186285771
UT,Jan,merra2,2.7288675096193487,1.4021242653956,0.21756291490183122
UT,Jul,era5,4.080189450591914,0.7574532365889117,4.772290060306439e-05
UT,Jul,merra2,4.288736596445434,0.895572567061004,0.000240455585504451
UT,Jun,era5,3.8528501607813057,1.1854895265430174,0.016107334238095072
UT,Jun,merra2,3.262600995866463,1.5144691973475115,0.13517837803984634
UT,Mar,era5,2.430540962946571,1.0564898574400006,0.17572016327499007
UT,Mar,merra2,2.178337494215254,1.3305615033020575,0.37583626074491416
UT,May,era5,0.906384039506933,1.1938905727029818,0.9374999199507354
UT,May,merra2,0.6138624084954131,1.4447955513216912,0.7892681656675338
UT,Nov,era5,3.6395079067585296,1.208810787318597,0.028994776612590645
UT,Nov,merra2,5.075131499397985,1.5559795750626237,0.008818445979676737
UT,Oct,era5,2.076558183098329,1.1719021217349912,0.3582830015647698
UT,Oct,merra2,2.7116926215587207,1.397737900133488,0.2207198219200195
UT,Sep,era5,4.2613724932045125,0.8360770087978131,9.587377263864383e-05
UT,Sep,merra2,3.925629388859724,0.9622862193032303,0.002363502721440369
VA,Apr,era5,1.5307144263682255,0.8533249448645521,0.5339832404731844
VA,Apr,merra2,2.4511428468945127,1.1009302379103205,0.18746813745541369
VA,Aug,era5,1.6453371357180504,0.71642445313731,0.3677080374137476
VA,Aug,merra2,2.731223488203234,1.0295993917122808,0.09267486364350552
VA,Dec,era5,2.107585790322614,1.560340369450758,0.47780583240109964
VA,Dec,merra2,2.7095327822739264,2.0962854536614657,0.41478289063378715
VA,Feb,era5,1.462198121141482,1.4275013255429032,0.7461036750066345
VA,Feb,merra2,2.90799811929995,1.8941045802102245,0.3137737442603932
VA,Jan,era5,2.0083593354797724,1.247356094889211,0.41886188905421706
VA,Jan,merra2,3.6285802518776995,1.5435293582137581,0.08857416039209376
VA,Jul,era5,1.2566092841337904,0.7583448447428501,0.7350762918310929
VA,Jul,merra2,1.122795682910051,1.1027151751050557,0.9113328045313933
VA,Jun,era5,0.6002270448742468,0.6307554429285859,0.5262111923962196
VA,Jun,merra2,1.1056944560760553,0.9341121161076386,0.9099119151764894
VA,Mar,era5,2.167193664988654,1.2084976364640765,0.3341332327906956
VA,Mar,merra2,3.065741923336971,1.515611989416837,0.1728902499833933
VA,May,era5,0.5759553056606946,0.9321855054963833,0.6491861935046706
VA,May,merra2,1.105023895078915,1.2250559526534393,0.9316811518311643
VA,Nov,era5,0.7767975893157193,1.1890965386953456,0.8511059030657371
VA,Nov,merra2,1.8478461777077093,1.4887406551162674,0.569013054285767
VA,Oct,era5,1.3649723373583096,0.8056559008066202,0.650539612230755
VA,Oct,merra2,1.7742181990456716,1.1802780676909974,0.511848227064337
VA,Sep,era5,2.19920972055632,0.7474778226645458,0.10863878955399686
VA,Sep,merra2,2.97281301950693,1.102271040259489,0.07349069254334117
VT,Apr,era5,0.10090072637481041,0.999861905535935,0.36853365135021443
VT,Apr,merra2,0.5393062636901444,1.1576851735913867,0.6906715497013094
VT,Aug,era5,2.1547022183419324,0.6056613052666864,0.05658345248464247
VT,Aug,merra2,3.1818643250264866,0.7171388794458254,0.002346552087823195
VT,Dec,era5,2.156334720247126,1.4659297786885757,0.4302251967023021
VT,Dec,merra2,2.4739573373894634,1.8136339299591135,0.4163846923231036
VT,Feb,era5,1.2936880676236322,1.415307870335165,0.8356129457791588
VT,Feb,merra2,2.7269788781076723,1.8324189990861652,0.3459579439202778
VT,Jan,era5,2.6343864487667967,1.5088863866679203,0.27873121383590904
VT,Jan,merra2,3.5994960157211504,1.7608111777203517,0.1398617779961675
VT,Jul,era5,1.4964797792245585,0.7718002235616215,0.5200456832140035
VT,Jul,merra2,2.704434395644598,0.7952241187473744,0.03208593498321832
VT,Jun,era5,1.1741587200555128,0.7727894065224764,0.8216963081492632
VT,Jun,merra2,2.2286969005577517,0.8264796363019037,0.1371037739954608
VT,Mar,era5,1.2858476880434642,1.240135005646747,0.8177054129210433
VT,Mar,merra2,3.249094533218496,1.7433993179461749,0.19702886895987426
VT,May,era5,1.0018840488545278,1.1161527269202196,0.998653183616631
VT,May,merra2,0.8615170471613569,1.2127754813308536,0.9090897145546519
VT,Nov,era5,1.301992564805525,1.097480749038248,0.7831864831707365
VT,Nov,merra2,1.9352561505579653,1.4322220506802483,0.5137494584403173
VT,Oct,era5,1.7863893091797134,0.9684899782442301,0.4168061787789723
VT,Oct,merra2,2.4541093226017114,1.1310550690555992,0.19857500179931975
VT,Sep,era5,3.136143184174995,0.7104763086921344,0.002641564278055508
VT,Sep,merra2,4.1779252153417765,0.7816693258035725,4.791682495541849e-05
WA,Apr,era5,1.275443234042955,0.9699433628137262,0.7764267206492221
WA,Apr,merra2,1.4195195165762478,1.3099380812947035,0.7487719681279668
WA,Aug,era5,2.8232361844228464,0.7105392154993077,0.010288193492383524
WA,Aug,merra2,3.3163695513061486,0.9424631911903921,0.013979780623658788
WA,Dec,era5,1.6150616505102466,0.9795838948457393,0.5300822095237052
WA,Dec,merra2,1.781552746938969,1.178382536395026,0.5071755998250547
WA,Feb,era5,1.2081457618814746,1.1819162877128289,0.8602085322172381
WA,Feb,merra2,1.3160654102352873,1.4234356539411444,0.8242795961694271
WA,Jan,era5,1.9594051170331745,1.0203571327304743,0.34708214154659967
WA,Jan,merra2,2.2116104847700773,1.1740155509936692,0.30206156896531366
WA,Jul,era5,3.430390384422822,1.1101137690477865,0.028573844370567647
WA,Jul,merra2,3.911173225322954,1.3462277410726666,0.030582188872718685
WA,Jun,era5,1.342595166334711,1.1111683268668273,0.7578390217329323
WA,Jun,merra2,1.2923807229881632,1.4021622310194481,0.8348219354646882
WA,Mar,era5,0.5138848042175411,0.9625185651869986,0.6135272248402679
WA,Mar,merra2,0.19043342668377006,1.3039062198300966,0.5346799541242868
WA,May,era5,1.9861749959069845,1.0161829906728304,0.33181232598472743
WA,May,merra2,1.9257154309902156,1.3494680165011192,0.49272228062201884
WA,Nov,era5,2.5616546609909574,0.9599729937949755,0.10378608956997581
WA,Nov,merra2,3.4049382376299056,1.185594033893722,0.04251261967760889
WA,Oct,era5,0.44532524848254984,0.9705491556055045,0.5676566344311602
WA,Oct,merra2,0.6264040402329644,1.3746131392033023,0.7857891699936392
WA,Sep,era5,2.0506954670215434,1.0771884561872005,0.3293591922943846
WA,Sep,merra2,2.450398092344403,1.4242738671195017,0.3085153905238247
WI,Apr,era5,-0.5395023717565084,1.2970450667275633,0.23525502881114457
WI,Apr,merra2,0.11164398806093069,1.511787857882714,0.5567877251866782
WI,Aug,era5,0.9460790036177675,0.7595467848376665,0.9434049072929065
WI,Aug,merra2,1.1291641906645165,1.0653869743406867,0.9035034150936758
WI,Dec,era5,2.9692888705643337,1.6118997874899292,0.2218138443484272
WI,Dec,merra2,4.565601790130196,2.000668591204483,0.0747157895273427
